date, value
7/6/1978,1.3423
7/7/1978,1.3663
7/10/1978,1.335
7/11/1978,1.3381
7/12/1978,1.3188
7/13/1978,1.3125
7/14/1978,1.2725
7/17/1978,1.2325
7/18/1978,1.2039
7/19/1978,1.2308
7/20/1978,1.2102
7/21/1978,1.1702
7/24/1978,1.1363
7/25/1978,1.09
7/26/1978,1.1703
7/27/1978,1.2148
7/28/1978,1.2444
7/31/1978,1.2846
8/1/1978,1.2112
8/2/1978,1.225
8/3/1978,1.19
8/4/1978,1.2256
8/7/1978,1.2254
8/8/1978,1.2669
8/9/1978,1.27
8/10/1978,1.3096
8/11/1978,1.3045
8/14/1978,1.43
8/15/1978,1.3525
8/16/1978,1.3966
8/17/1978,1.4475
8/18/1978,1.525
8/21/1978,1.4456
8/22/1978,1.5157
8/23/1978,1.49
8/24/1978,1.5024
8/25/1978,1.55
8/28/1978,1.5566
8/29/1978,1.5323
8/30/1978,1.5253
8/31/1978,1.5259
9/1/1978,1.5355
9/5/1978,1.5038
9/6/1978,1.5033
9/7/1978,1.4838
9/8/1978,1.4438
9/11/1978,1.4613
9/12/1978,1.5013
9/13/1978,1.5016
9/14/1978,1.4965
9/15/1978,1.5002
9/18/1978,1.51
9/19/1978,1.4725
9/20/1978,1.4858
9/21/1978,1.4545
9/22/1978,1.4873
9/25/1978,1.5283
9/26/1978,1.5088
9/27/1978,1.4915
9/28/1978,1.482
9/29/1978,1.4965
10/2/1978,1.5125
10/3/1978,1.5378
10/4/1978,1.5497
10/5/1978,1.548
10/6/1978,1.5688
10/10/1978,1.545
10/11/1978,1.5625
10/12/1978,1.5725
10/13/1978,1.5688
10/16/1978,1.537
10/17/1978,1.5156
10/18/1978,1.5425
10/19/1978,1.4869
10/20/1978,1.4887
10/23/1978,1.4775
10/24/1978,1.48
10/25/1978,1.5086
10/26/1978,1.4925
10/27/1978,1.5273
10/30/1978,1.539
10/31/1978,1.5306
11/1/1978,1.535
11/2/1978,1.5217
11/3/1978,1.515
11/6/1978,1.5063
11/8/1978,1.482
11/9/1978,1.49
11/10/1978,1.5066
11/13/1978,1.4813
11/14/1978,1.4864
11/15/1978,1.44
11/16/1978,1.39
11/17/1978,1.4325
11/20/1978,1.442
11/21/1978,1.45
11/22/1978,1.4463
11/24/1978,1.4675
11/27/1978,1.4004
11/28/1978,1.3947
11/29/1978,1.3913
11/30/1978,1.3553
12/1/1978,1.2998
12/4/1978,1.275
12/5/1978,1.2763
12/6/1978,1.2736
12/7/1978,1.2799
12/8/1978,1.2751
12/11/1978,1.2687
12/12/1978,1.2287
12/13/1978,1.1887
12/14/1978,1.2487
12/15/1978,1.2734
12/18/1978,1.269
12/19/1978,1.2629
12/20/1978,1.2744
12/21/1978,1.286
12/22/1978,1.3164
12/26/1978,1.34
12/27/1978,1.3318
12/28/1978,1.324
12/29/1978,1.3288
1/2/1979,1.3497
1/3/1979,1.3598
1/4/1979,1.3636
1/5/1979,1.3466
1/8/1979,1.356
1/9/1979,1.357
1/10/1979,1.3305
1/11/1979,1.2926
1/12/1979,1.3025
1/15/1979,1.3013
1/16/1979,1.2939
1/17/1979,1.2698
1/18/1979,1.3
1/19/1979,1.292
1/22/1979,1.289
1/23/1979,1.2819
1/24/1979,1.2571
1/25/1979,1.2577
1/26/1979,1.2447
1/29/1979,1.245
1/30/1979,1.248
1/31/1979,1.2776
2/1/1979,1.275
2/2/1979,1.2875
2/5/1979,1.2775
2/6/1979,1.2709
2/7/1979,1.2617
2/8/1979,1.2555
2/9/1979,1.257
2/12/1979,1.2525
2/13/1979,1.2502
2/14/1979,1.245
2/15/1979,1.2225
2/16/1979,1.225
2/20/1979,1.2494
2/21/1979,1.2596
2/22/1979,1.2816
2/23/1979,1.2839
2/26/1979,1.2751
2/27/1979,1.26
2/28/1979,1.2723
3/1/1979,1.2748
3/2/1979,1.2778
3/5/1979,1.3138
3/6/1979,1.3122
3/7/1979,1.325
3/8/1979,1.3588
3/9/1979,1.3586
3/12/1979,1.3436
3/13/1979,1.3541
3/14/1979,1.3386
3/15/1979,1.3344
3/16/1979,1.33
3/19/1979,1.3288
3/20/1979,1.3291
3/21/1979,1.3211
3/22/1979,1.3436
3/23/1979,1.369
3/26/1979,1.3648
3/27/1979,1.3562
3/28/1979,1.3728
3/29/1979,1.368
3/30/1979,1.3749
4/2/1979,1.3438
4/3/1979,1.3719
4/4/1979,1.3621
4/5/1979,1.359
4/6/1979,1.3665
4/9/1979,1.4055
4/10/1979,1.428
4/11/1979,1.4318
4/12/1979,1.4299
4/16/1979,1.4225
4/17/1979,1.42
4/18/1979,1.421
4/19/1979,1.429
4/20/1979,1.4385
4/23/1979,1.4275
4/24/1979,1.4341
4/25/1979,1.4473
4/26/1979,1.4801
4/27/1979,1.5356
4/30/1979,1.5508
5/1/1979,1.5587
5/2/1979,1.5503
5/3/1979,1.5672
5/4/1979,1.589
5/7/1979,1.5891
5/8/1979,1.5844
5/9/1979,1.5757
5/10/1979,1.578
5/11/1979,1.5759
5/14/1979,1.57
5/15/1979,1.5506
5/16/1979,1.5505
5/17/1979,1.5105
5/18/1979,1.5203
5/21/1979,1.5401
5/22/1979,1.5325
5/23/1979,1.5219
5/24/1979,1.5166
5/25/1979,1.5266
5/29/1979,1.5075
5/30/1979,1.5154
5/31/1979,1.5582
6/1/1979,1.7499
6/4/1979,1.8372
6/5/1979,1.866
6/6/1979,1.8661
6/7/1979,1.8449
6/8/1979,1.8687
6/11/1979,1.8543
6/12/1979,1.8608
6/13/1979,1.9151
6/14/1979,2.0313
6/15/1979,1.9674
6/18/1979,1.92
6/19/1979,1.9462
6/20/1979,1.98
6/21/1979,2.01
6/22/1979,1.9911
6/25/1979,2.0338
6/26/1979,2.0565
6/27/1979,2.0996
6/28/1979,2.1532
6/29/1979,2.2027
7/2/1979,2.1753
7/3/1979,2.1554
7/5/1979,2.19
7/6/1979,2.15
7/9/1979,2.11
7/10/1979,2.1391
7/11/1979,2.1244
7/12/1979,2.0844
7/13/1979,2.0444
7/16/1979,2.0326
7/17/1979,2.0489
7/18/1979,2.0629
7/19/1979,2.1029
7/20/1979,2.1229
7/23/1979,2.0829
7/24/1979,2.0429
7/25/1979,2.0571
7/26/1979,2.0369
7/27/1979,1.9677
7/30/1979,1.9
7/31/1979,1.98
8/1/1979,2.0153
8/2/1979,1.9748
8/3/1979,1.9696
8/6/1979,1.945
8/7/1979,1.95
8/8/1979,1.9729
8/9/1979,2.005
8/10/1979,2.0062
8/13/1979,2.01
8/14/1979,2.0375
8/15/1979,2.0263
8/16/1979,2.035
8/17/1979,2.0535
8/20/1979,2.0699
8/21/1979,2.0982
8/22/1979,2.1205
8/23/1979,2.1496
8/24/1979,2.1139
8/27/1979,2.1593
8/28/1979,2.1503
8/29/1979,2.134
8/30/1979,2.1152
8/31/1979,2.0951
9/4/1979,2.0822
9/5/1979,2.0809
9/6/1979,2.076
9/7/1979,2.0589
9/10/1979,2.0426
9/11/1979,2.0404
9/12/1979,2.0795
9/13/1979,2.1123
9/14/1979,2.1482
9/17/1979,2.1535
9/18/1979,2.1444
9/19/1979,2.1208
9/20/1979,2.1483
9/21/1979,2.1737
9/24/1979,2.1612
9/25/1979,2.1521
9/26/1979,2.1588
9/27/1979,2.1541
9/28/1979,2.1381
10/1/1979,2.1629
10/2/1979,2.175
10/3/1979,2.1649
10/4/1979,2.1823
10/5/1979,2.1821
10/8/1979,2.1895
10/9/1979,2.1648
10/10/1979,2.1364
10/11/1979,2.1314
10/12/1979,2.0818
10/15/1979,2.0885
10/16/1979,2.11
10/17/1979,2.0528
10/18/1979,2.0516
10/19/1979,2.1698
10/22/1979,2.1528
10/23/1979,2.1462
10/24/1979,2.1485
10/25/1979,2.1495
10/26/1979,2.1406
10/29/1979,2.1494
10/30/1979,2.105
10/31/1979,2.123
11/1/1979,2.1199
11/2/1979,2.1129
11/5/1979,2.1098
11/6/1979,2.1338
11/7/1979,2.1356
11/8/1979,2.1397
11/9/1979,2.1545
11/12/1979,2.1721
11/13/1979,2.1851
11/14/1979,2.1548
11/15/1979,2.1625
11/16/1979,2.1829
11/19/1979,2.1727
11/20/1979,2.1714
11/21/1979,2.169
11/23/1979,2.177
11/26/1979,2.19
11/27/1979,2.1754
11/28/1979,2.1499
11/29/1979,2.1028
11/30/1979,2.087
12/3/1979,2.0185
12/4/1979,1.9785
12/5/1979,1.997
12/6/1979,1.98
12/7/1979,1.94
12/10/1979,1.9775
12/11/1979,1.9625
12/12/1979,1.9225
12/13/1979,1.9265
12/14/1979,1.9235
12/17/1979,1.9155
12/18/1979,1.9225
12/19/1979,1.939
12/20/1979,1.932
12/21/1979,1.9045
12/26/1979,1.8735
12/27/1979,1.832
12/28/1979,1.8155
12/31/1979,1.8155
1/2/1980,1.776
1/3/1980,1.715
1/4/1980,1.7615
1/7/1980,1.786
1/8/1980,1.8055
1/9/1980,1.7615
1/10/1980,1.795
1/11/1980,1.83
1/14/1980,1.79
1/15/1980,1.7335
1/16/1980,1.7335
1/17/1980,1.7395
1/18/1980,1.738
1/21/1980,1.727
1/22/1980,1.6745
1/23/1980,1.6245
1/24/1980,1.6505
1/25/1980,1.6375
1/28/1980,1.655
1/29/1980,1.65
1/30/1980,1.65
1/31/1980,1.664
2/1/1980,1.686
2/4/1980,1.6895
2/5/1980,1.66
2/6/1980,1.676
2/7/1980,1.662
2/8/1980,1.6635
2/11/1980,1.653
2/13/1980,1.638
2/14/1980,1.63
2/15/1980,1.6645
2/19/1980,1.686
2/20/1980,1.675
2/21/1980,1.6845
2/22/1980,1.701
2/25/1980,1.728
2/26/1980,1.754
2/27/1980,1.7722
2/28/1980,1.7962
2/29/1980,1.8174
3/3/1980,1.87
3/4/1980,1.9075
3/5/1980,1.945
3/6/1980,1.905
3/7/1980,1.915
3/10/1980,1.922
3/11/1980,1.9065
3/12/1980,1.9095
3/13/1980,1.909
3/14/1980,1.9055
3/17/1980,1.886
3/18/1980,1.873
3/19/1980,1.8805
3/20/1980,1.904
3/21/1980,1.9095
3/24/1980,1.8955
3/25/1980,1.877
3/26/1980,1.8835
3/27/1980,1.876
3/28/1980,1.8525
3/31/1980,1.8225
4/1/1980,1.79
4/2/1980,1.793
4/3/1980,1.8405
4/7/1980,1.8625
4/8/1980,1.8635
4/9/1980,1.847
4/10/1980,1.857
4/11/1980,1.8675
4/14/1980,1.86
4/15/1980,1.8545
4/16/1980,1.8485
4/17/1980,1.8445
4/18/1980,1.838
4/21/1980,1.837
4/22/1980,1.8305
4/23/1980,1.836
4/24/1980,1.819
4/25/1980,1.8325
4/28/1980,1.819
4/29/1980,1.8142
4/30/1980,1.8304
5/1/1980,1.8735
5/2/1980,1.9135
5/5/1980,1.9495
5/6/1980,1.9435
5/7/1980,1.954
5/8/1980,1.964
5/9/1980,2
5/12/1980,1.9945
5/13/1980,1.984
5/14/1980,2.0195
5/15/1980,2.0305
5/16/1980,2.028
5/19/1980,1.9885
5/20/1980,2.002
5/21/1980,1.988
5/22/1980,2.0175
5/23/1980,2.0065
5/27/1980,1.975
5/28/1980,1.975
5/29/1980,1.971
5/30/1980,1.9405
6/2/1980,1.985
6/3/1980,1.985
6/4/1980,1.966
6/5/1980,1.961
6/6/1980,1.923
6/9/1980,1.917
6/10/1980,1.9285
6/11/1980,1.934
6/12/1980,1.919
6/13/1980,1.896
6/16/1980,1.826
6/17/1980,1.803
6/18/1980,1.7485
6/19/1980,1.783
6/20/1980,1.68
6/23/1980,1.6485
6/24/1980,1.7465
6/25/1980,1.7965
6/26/1980,1.8159
6/27/1980,1.8264
6/30/1980,1.7593
7/1/1980,1.769
7/2/1980,1.7115
7/3/1980,1.6515
7/7/1980,1.7115
7/8/1980,1.6585
7/9/1980,1.6145
7/10/1980,1.6485
7/11/1980,1.7085
7/14/1980,1.744
7/15/1980,1.7345
7/16/1980,1.7005
7/17/1980,1.6605
7/18/1980,1.658
7/21/1980,1.647
7/22/1980,1.657
7/23/1980,1.636
7/24/1980,1.5965
7/25/1980,1.5375
7/28/1980,1.391
7/29/1980,1.3925
7/30/1980,1.4265
7/31/1980,1.4305
8/1/1980,1.379
8/4/1980,1.3745
8/5/1980,1.441
8/6/1980,1.491
8/7/1980,1.4765
8/8/1980,1.3875
8/11/1980,1.4215
8/12/1980,1.436
8/13/1980,1.4215
8/14/1980,1.467
8/15/1980,1.494
8/18/1980,1.4625
8/19/1980,1.4285
8/20/1980,1.4095
8/21/1980,1.3395
8/22/1980,1.3155
8/25/1980,1.2785
8/26/1980,1.3199
8/27/1980,1.3454
8/28/1980,1.3491
8/29/1980,1.3352
9/2/1980,1.3125
9/3/1980,1.3295
9/4/1980,1.342
9/5/1980,1.3535
9/8/1980,1.3935
9/9/1980,1.4335
9/10/1980,1.431
9/11/1980,1.371
9/12/1980,1.325
9/15/1980,1.3025
9/16/1980,1.356
9/17/1980,1.322
9/18/1980,1.338
9/19/1980,1.306
9/22/1980,1.352
9/23/1980,1.3135
9/24/1980,1.298
9/25/1980,1.2545
9/26/1980,1.2345
9/29/1980,1.2875
9/30/1980,1.2665
10/1/1980,1.265
10/2/1980,1.269
10/3/1980,1.282
10/6/1980,1.2435
10/7/1980,1.284
10/8/1980,1.301
10/9/1980,1.32
10/10/1980,1.328
10/13/1980,1.3225
10/14/1980,1.321
10/15/1980,1.344
10/16/1980,1.3325
10/17/1980,1.3215
10/20/1980,1.298
10/21/1980,1.27
10/22/1980,1.2515
10/23/1980,1.2475
10/24/1980,1.2685
10/27/1980,1.29
10/28/1980,1.2605
10/29/1980,1.2505
10/30/1980,1.2535
10/31/1980,1.2515
11/3/1980,1.2175
11/5/1980,1.226
11/6/1980,1.188
11/7/1980,1.13
11/10/1980,1.0805
11/11/1980,1.083
11/12/1980,1.119
11/13/1980,1.103
11/14/1980,1.091
11/17/1980,1.041
11/18/1980,1.1005
11/19/1980,1.1395
11/20/1980,1.1425
11/21/1980,1.1565
11/24/1980,1.1449
11/25/1980,1.1631
11/26/1980,1.1775
11/28/1980,1.2007
12/1/1980,1.216
12/2/1980,1.203
12/3/1980,1.243
12/4/1980,1.2355
12/5/1980,1.227
12/8/1980,1.219
12/9/1980,1.2115
12/10/1980,1.2015
12/11/1980,1.1615
12/12/1980,1.14
12/15/1980,1.18
12/16/1980,1.21
12/17/1980,1.2195
12/18/1980,1.221
12/19/1980,1.202
12/22/1980,1.235
12/23/1980,1.2605
12/24/1980,1.281
12/29/1980,1.295
12/30/1980,1.27
12/31/1980,1.268
1/5/1981,1.317
1/6/1981,1.315
1/7/1981,1.2985
1/8/1981,1.2795
1/9/1981,1.301
1/12/1981,1.3165
1/13/1981,1.336
1/14/1981,1.3275
1/15/1981,1.323
1/16/1981,1.33
1/19/1981,1.293
1/20/1981,1.3035
1/21/1981,1.271
1/22/1981,1.2725
1/23/1981,1.2375
1/26/1981,1.202
1/27/1981,1.206
1/28/1981,1.203
1/29/1981,1.203
1/30/1981,1.2235
2/2/1981,1.2195
2/3/1981,1.197
2/4/1981,1.166
2/5/1981,1.1955
2/6/1981,1.213
2/9/1981,1.207
2/10/1981,1.21
2/11/1981,1.188
2/12/1981,1.199
2/13/1981,1.2325
2/17/1981,1.202
2/18/1981,1.1915
2/19/1981,1.202
2/20/1981,1.22
2/23/1981,1.2175
2/24/1981,1.2321
2/25/1981,1.2334
2/26/1981,1.2203
2/27/1981,1.2268
3/2/1981,1.2145
3/3/1981,1.236
3/4/1981,1.23
3/5/1981,1.236
3/6/1981,1.227
3/9/1981,1.2085
3/10/1981,1.1975
3/11/1981,1.1805
3/12/1981,1.197
3/13/1981,1.2075
3/16/1981,1.21
3/17/1981,1.198
3/18/1981,1.238
3/19/1981,1.2635
3/20/1981,1.259
3/23/1981,1.285
3/24/1981,1.287
3/25/1981,1.2845
3/26/1981,1.2715
3/27/1981,1.266
3/30/1981,1.278
3/31/1981,1.2865
4/1/1981,1.2715
4/2/1981,1.275
4/3/1981,1.271
4/6/1981,1.248
4/7/1981,1.25
4/8/1981,1.2525
4/9/1981,1.2435
4/10/1981,1.2435
4/13/1981,1.217
4/14/1981,1.24
4/15/1981,1.252
4/16/1981,1.2635
4/20/1981,1.2585
4/21/1981,1.2655
4/22/1981,1.264
4/23/1981,1.263
4/24/1981,1.2725
4/27/1981,1.287
4/28/1981,1.2819
4/29/1981,1.2668
4/30/1981,1.2678
5/1/1981,1.276
5/4/1981,1.2715
5/5/1981,1.265
5/6/1981,1.2755
5/7/1981,1.2705
5/8/1981,1.279
5/11/1981,1.279
5/12/1981,1.2775
5/13/1981,1.257
5/14/1981,1.235
5/15/1981,1.195
5/18/1981,1.168
5/19/1981,1.128
5/20/1981,1.1225
5/21/1981,1.167
5/22/1981,1.149
5/26/1981,1.148
5/27/1981,1.19
5/28/1981,1.1705
5/29/1981,1.138
6/1/1981,1.1055
6/2/1981,1.118
6/3/1981,1.095
6/4/1981,1.028
6/5/1981,1.048
6/8/1981,0.994
6/9/1981,0.939
6/10/1981,1.0265
6/11/1981,1
6/12/1981,1.0365
6/15/1981,1.0105
6/16/1981,0.9325
6/17/1981,0.93
6/18/1981,0.9515
6/19/1981,0.964
6/22/1981,0.8915
6/23/1981,0.8805
6/24/1981,0.889
6/25/1981,0.8759
6/26/1981,0.8572
6/29/1981,0.8804
6/30/1981,0.9232
7/1/1981,0.96
7/2/1981,0.943
7/6/1981,0.952
7/7/1981,0.9125
7/8/1981,0.924
7/9/1981,0.9325
7/10/1981,0.9725
7/13/1981,1.0125
7/14/1981,0.982
7/15/1981,1.0015
7/16/1981,1.0205
7/17/1981,1.0265
7/20/1981,1.0665
7/21/1981,1.1065
7/22/1981,1.1665
7/23/1981,1.296
7/24/1981,1.2545
7/27/1981,1.261
7/28/1981,1.297
7/29/1981,1.269
7/30/1981,1.2085
7/31/1981,1.2315
8/3/1981,1.1575
8/4/1981,1.1545
8/5/1981,1.128
8/6/1981,1.185
8/7/1981,1.1455
8/10/1981,1.173
8/11/1981,1.1615
8/12/1981,1.175
8/13/1981,1.266
8/14/1981,1.223
8/17/1981,1.2265
8/18/1981,1.1715
8/19/1981,1.179
8/20/1981,1.137
8/21/1981,1.1245
8/24/1981,1.0805
8/25/1981,1.0925
8/26/1981,1.0462
8/27/1981,1.0512
8/28/1981,1.0336
8/31/1981,0.9846
9/1/1981,0.9745
9/2/1981,1.0145
9/3/1981,1.0545
9/4/1981,1.073
9/8/1981,1.059
9/9/1981,1.099
9/10/1981,1.1265
9/11/1981,1.1575
9/14/1981,1.167
9/15/1981,1.1515
9/16/1981,1.127
9/17/1981,1.167
9/18/1981,1.207
9/21/1981,1.2545
9/22/1981,1.213
9/23/1981,1.2015
9/24/1981,1.243
9/25/1981,1.3145
9/28/1981,1.29
9/29/1981,1.27
9/30/1981,1.2915
10/1/1981,1.301
10/2/1981,1.3295
10/5/1981,1.3285
10/6/1981,1.3515
10/7/1981,1.3345
10/8/1981,1.3295
10/9/1981,1.313
10/12/1981,1.298
10/13/1981,1.345
10/14/1981,1.324
10/15/1981,1.3655
10/16/1981,1.3525
10/19/1981,1.3375
10/20/1981,1.301
10/21/1981,1.333
10/22/1981,1.3465
10/23/1981,1.3835
10/26/1981,1.385
10/27/1981,1.371
10/28/1981,1.4295
10/29/1981,1.428
10/30/1981,1.411
11/2/1981,1.444
11/3/1981,1.4835
11/4/1981,1.497
11/5/1981,1.4965
11/6/1981,1.461
11/9/1981,1.45
11/10/1981,1.4365
11/11/1981,1.4445
11/12/1981,1.4885
11/13/1981,1.468
11/16/1981,1.4495
11/17/1981,1.457
11/18/1981,1.4715
11/19/1981,1.4705
11/20/1981,1.454
11/23/1981,1.4325
11/24/1981,1.3827
11/25/1981,1.3796
11/27/1981,1.3269
11/30/1981,1.3108
12/1/1981,1.2825
12/2/1981,1.31
12/3/1981,1.3195
12/4/1981,1.3225
12/7/1981,1.3625
12/8/1981,1.3605
12/9/1981,1.337
12/10/1981,1.335
12/11/1981,1.375
12/14/1981,1.3885
12/15/1981,1.377
12/16/1981,1.377
12/17/1981,1.3845
12/18/1981,1.37
12/21/1981,1.363
12/22/1981,1.397
12/23/1981,1.396
12/28/1981,1.3925
12/29/1981,1.3935
12/30/1981,1.39
12/31/1981,1.397
1/4/1982,1.424
1/5/1982,1.432
1/6/1982,1.4205
1/7/1982,1.396
1/8/1982,1.3835
1/11/1982,1.399
1/12/1982,1.3875
1/13/1982,1.3705
1/14/1982,1.3755
1/15/1982,1.3655
1/18/1982,1.356
1/19/1982,1.3585
1/20/1982,1.396
1/21/1982,1.3845
1/22/1982,1.399
1/25/1982,1.3965
1/26/1982,1.4305
1/27/1982,1.449
1/28/1982,1.44
1/29/1982,1.4915
2/1/1982,1.487
2/2/1982,1.4835
2/3/1982,1.499
2/4/1982,1.5365
2/5/1982,1.505
2/8/1982,1.493
2/9/1982,1.5475
2/10/1982,1.5775
2/11/1982,1.597
2/12/1982,1.587
2/16/1982,1.5915
2/17/1982,1.5835
2/18/1982,1.5625
2/19/1982,1.5205
2/22/1982,1.5125
2/23/1982,1.4903
2/24/1982,1.5055
2/25/1982,1.4775
2/26/1982,1.438
3/1/1982,1.4295
3/2/1982,1.4305
3/3/1982,1.4475
3/4/1982,1.456
3/5/1982,1.4585
3/8/1982,1.483
3/9/1982,1.4605
3/10/1982,1.4665
3/11/1982,1.4275
3/12/1982,1.4385
3/15/1982,1.3985
3/16/1982,1.3585
3/17/1982,1.3285
3/18/1982,1.2945
3/19/1982,1.315
3/22/1982,1.3445
3/23/1982,1.368
3/24/1982,1.293
3/25/1982,1.2595
3/26/1982,1.273
3/29/1982,1.259
3/30/1982,1.323
3/31/1982,1.2855
4/1/1982,1.3485
4/2/1982,1.3495
4/5/1982,1.354
4/6/1982,1.335
4/7/1982,1.372
4/8/1982,1.383
4/12/1982,1.3755
4/13/1982,1.34
4/14/1982,1.3355
4/15/1982,1.3675
4/16/1982,1.347
4/19/1982,1.3045
4/20/1982,1.3195
4/21/1982,1.36
4/22/1982,1.3425
4/23/1982,1.3685
4/26/1982,1.4095
4/27/1982,1.376
4/28/1982,1.3365
4/29/1982,1.3415
4/30/1982,1.3178
5/3/1982,1.29
5/4/1982,1.261
5/5/1982,1.251
5/6/1982,1.2225
5/7/1982,1.217
5/10/1982,1.248
5/11/1982,1.2435
5/12/1982,1.2775
5/13/1982,1.2775
5/14/1982,1.248
5/17/1982,1.234
5/18/1982,1.24
5/19/1982,1.2245
5/20/1982,1.2275
5/21/1982,1.264
5/24/1982,1.256
5/25/1982,1.2865
5/26/1982,1.329
5/27/1982,1.372
5/28/1982,1.3825
6/1/1982,1.3375
6/2/1982,1.361
6/3/1982,1.3475
6/4/1982,1.374
6/7/1982,1.407
6/8/1982,1.3935
6/9/1982,1.371
6/10/1982,1.3895
6/11/1982,1.3875
6/14/1982,1.3535
6/15/1982,1.3635
6/16/1982,1.3835
6/17/1982,1.379
6/18/1982,1.378
6/21/1982,1.3695
6/22/1982,1.3755
6/23/1982,1.391
6/24/1982,1.4045
6/25/1982,1.3743
6/28/1982,1.3596
6/29/1982,1.3684
6/30/1982,1.3488
7/1/1982,1.318
7/2/1982,1.278
7/6/1982,1.238
7/7/1982,1.231
7/8/1982,1.2055
7/9/1982,1.213
7/12/1982,1.204
7/13/1982,1.2275
7/14/1982,1.2555
7/15/1982,1.2375
7/16/1982,1.25
7/19/1982,1.243
7/20/1982,1.2585
7/21/1982,1.23
7/22/1982,1.2475
7/23/1982,1.238
7/26/1982,1.231
7/27/1982,1.2135
7/28/1982,1.2645
7/29/1982,1.269
7/30/1982,1.268
8/2/1982,1.268
8/3/1982,1.2855
8/4/1982,1.2945
8/5/1982,1.3095
8/6/1982,1.3065
8/9/1982,1.295
8/10/1982,1.2685
8/11/1982,1.299
8/12/1982,1.2835
8/13/1982,1.2975
8/16/1982,1.3045
8/17/1982,1.328
8/18/1982,1.342
8/19/1982,1.329
8/20/1982,1.3395
8/23/1982,1.345
8/24/1982,1.331
8/25/1982,1.3155
8/26/1982,1.3144
8/27/1982,1.2855
8/30/1982,1.2855
8/31/1982,1.2827
9/1/1982,1.261
9/2/1982,1.2535
9/3/1982,1.2695
9/7/1982,1.3095
9/8/1982,1.2855
9/9/1982,1.311
9/10/1982,1.295
9/13/1982,1.3205
9/14/1982,1.33
9/15/1982,1.3145
9/16/1982,1.34
9/17/1982,1.362
9/20/1982,1.3375
9/21/1982,1.353
9/22/1982,1.372
9/23/1982,1.3775
9/24/1982,1.3895
9/27/1982,1.4385
9/28/1982,1.4055
9/29/1982,1.4225
9/30/1982,1.4485
10/1/1982,1.4505
10/4/1982,1.435
10/5/1982,1.4145
10/6/1982,1.4215
10/7/1982,1.437
10/8/1982,1.397
10/11/1982,1.3795
10/12/1982,1.4425
10/13/1982,1.4255
10/14/1982,1.411
10/15/1982,1.395
10/18/1982,1.4035
10/19/1982,1.385
10/20/1982,1.4025
10/21/1982,1.389
10/22/1982,1.412
10/25/1982,1.3925
10/26/1982,1.407
10/27/1982,1.4085
10/28/1982,1.4015
10/29/1982,1.394
11/1/1982,1.35
11/3/1982,1.3355
11/4/1982,1.369
11/5/1982,1.3525
11/8/1982,1.361
11/9/1982,1.375
11/10/1982,1.362
11/11/1982,1.368
11/12/1982,1.3875
11/15/1982,1.3985
11/16/1982,1.385
11/17/1982,1.382
11/18/1982,1.3745
11/19/1982,1.39
11/22/1982,1.4195
11/23/1982,1.418
11/24/1982,1.398
11/26/1982,1.3956
11/29/1982,1.3659
11/30/1982,1.3621
12/1/1982,1.3595
12/2/1982,1.335
12/3/1982,1.333
12/6/1982,1.358
12/7/1982,1.3795
12/8/1982,1.3395
12/9/1982,1.3365
12/10/1982,1.3485
12/13/1982,1.332
12/14/1982,1.327
12/15/1982,1.3075
12/16/1982,1.2775
12/17/1982,1.282
12/20/1982,1.296
12/21/1982,1.2985
12/22/1982,1.3025
12/23/1982,1.299
12/27/1982,1.2765
12/28/1982,1.297
12/29/1982,1.309
12/30/1982,1.2985
1/3/1983,1.327
1/4/1983,1.3175
1/5/1983,1.323
1/6/1983,1.292
1/7/1983,1.29
1/10/1983,1.2775
1/11/1983,1.2775
1/12/1983,1.2985
1/13/1983,1.2815
1/14/1983,1.2855
1/17/1983,1.295
1/18/1983,1.271
1/19/1983,1.286
1/20/1983,1.2765
1/21/1983,1.267
1/24/1983,1.261
1/25/1983,1.2605
1/26/1983,1.2535
1/27/1983,1.2565
1/28/1983,1.243
1/31/1983,1.228
2/1/1983,1.225
2/2/1983,1.237
2/3/1983,1.229
2/4/1983,1.246
2/7/1983,1.2655
2/8/1983,1.2685
2/9/1983,1.254
2/10/1983,1.2565
2/11/1983,1.2525
2/14/1983,1.2685
2/15/1983,1.264
2/16/1983,1.2515
2/17/1983,1.2615
2/18/1983,1.2645
2/22/1983,1.2545
2/23/1983,1.2523
2/24/1983,1.2446
2/25/1983,1.2207
2/28/1983,1.2109
3/1/1983,1.223
3/2/1983,1.218
3/3/1983,1.223
3/4/1983,1.2185
3/7/1983,1.219
3/8/1983,1.211
3/9/1983,1.2315
3/10/1983,1.23
3/11/1983,1.2335
3/14/1983,1.234
3/15/1983,1.215
3/16/1983,1.2085
3/17/1983,1.217
3/18/1983,1.219
3/21/1983,1.235
3/22/1983,1.2355
3/23/1983,1.266
3/24/1983,1.2635
3/25/1983,1.242
3/28/1983,1.2445
3/29/1983,1.249
3/30/1983,1.2415
3/31/1983,1.2325
4/4/1983,1.231
4/5/1983,1.2185
4/6/1983,1.207
4/7/1983,1.213
4/8/1983,1.2155
4/11/1983,1.2135
4/12/1983,1.2245
4/13/1983,1.2185
4/14/1983,1.227
4/15/1983,1.241
4/18/1983,1.242
4/19/1983,1.2385
4/20/1983,1.238
4/21/1983,1.247
4/22/1983,1.255
4/25/1983,1.2625
4/26/1983,1.2466
